,id,date,user,text,retweet,retweet_count,location,source,followers_count,friends_count,favourite_count,post_by
0,1.42422266859367E+018,Sun Aug 08 04:15:19 +0000 2021,Waltertwitz,"RT @Saimanrajs: Oh this 👇is Mild music 🤣
Happy to hear 😄
Thambi next ur turn 
One by one da
Muttal Thambigal🤣🤣
#மங்களஇசை_கேட்டநாள் https://…",True,12,,Android,158,2682,25409,Saimanrajs
1,1.42422103716039E+018,Sun Aug 08 04:08:50 +0000 2021,KsBalaj10622284,"RT @Lovely1696: Vaiko explaining how Karunanidhi and Sonia were united in destroying the life of Tamils

#மங்களஇசை_கேட்டநாள் https://t.co/k…",True,12,,Android,324,443,8450,Lovely1696
2,1.4242202888168E+018,Sun Aug 08 04:05:52 +0000 2021,Murali75531214,"RT @gounderism: Celebrations in Thiruvarur.
(Dheeran chinnamalai gounder ) kongu country vellala chieftain’s new statue was unveiled in CHO…",True,17,,Android,8,68,239,gounderism
3,1.42421968489575E+018,Sun Aug 08 04:03:28 +0000 2021,Raju67827492,"RT @Kumar05574727: #மங்களஇசை_கேட்டநாள்
Everything started here ..!! #மங்களஇசை_கேட்டநாள் https://t.co/BQGUiHvvHf",True,7,,Android,9,69,334,Kumar05574727
4,1.42421966063174E+018,Sun Aug 08 04:03:22 +0000 2021,gowthamsss14,"RT @arun_842: #மங்களஇசை_கேட்டநாள் 
Everyone Celebrate https://t.co/N5DxMM3JZj",True,49,,Android,370,423,963,arun_842
5,1.42421963980286E+018,Sun Aug 08 04:03:17 +0000 2021,gowthamsss14,"RT @ABIRAMI29802637: Let's celebrate
#மங்களஇசை_கேட்டநாள் https://t.co/LvScLjvXV2",True,199,,Android,370,423,963,ABIRAMI29802637
6,1.42421963082705E+018,Sun Aug 08 04:03:15 +0000 2021,gowthamsss14,RT @naanmathan: Common DP for #மங்களஇசை_கேட்டநாள் https://t.co/D3rujrsw8T,True,222,,Android,370,423,963,naanmathan
7,1.42421959538098E+018,Sun Aug 08 04:03:06 +0000 2021,gowthamsss14,"RT @venkateshaprabu: Thought of somebody posting this pic.. but didn't..

#மங்களஇசை_கேட்டநாள் https://t.co/VIxTHkWd6c",True,41,,Android,370,423,963,venkateshaprabu
8,1.42421958359919E+018,Sun Aug 08 04:03:04 +0000 2021,gowthamsss14,RT @Tenkasilokshaba: Tamilians enjoy the day... 💃💃🕺🕺#மங்களஇசை_கேட்டநாள் https://t.co/Wf00SRlfNP,True,31,,Android,370,423,963,Tenkasilokshaba
9,1.42421945809721E+018,Sun Aug 08 04:02:34 +0000 2021,gowthamsss14,"RT @mindgage: The real story behind #மங்களஇசை_கேட்டநாள்
https://t.co/pFftUv72us",True,68,,Android,370,423,963,mindgage
10,1.42421942634631E+018,Sun Aug 08 04:02:26 +0000 2021,gowthamsss14,RT @YnavSukirthan: 5000 Tweets  💥#மங்களஇசை_கேட்டநாள் https://t.co/WQ9KtEOnUA,True,130,,Android,370,423,963,YnavSukirthan
11,1.4242193751842E+018,Sun Aug 08 04:02:14 +0000 2021,gowthamsss14,"RT @saathiveriyan: #மங்களஇசை_கேட்டநாள்
🔥Trending... https://t.co/OseKSSK4GN",True,113,,Android,370,423,963,saathiveriyan
12,1.42421936842297E+018,Sun Aug 08 04:02:12 +0000 2021,gowthamsss14,"RT @cringOquine: Remembering the backstabbing of Karunanidhi

#மங்களஇசை_கேட்டநாள்",True,171,,Android,370,423,963,cringOquine
13,1.42421936079356E+018,Sun Aug 08 04:02:10 +0000 2021,gowthamsss14,"RT @Tamil_AIADMK_45: Ready to tweets.... 🔥

#மங்களஇசை_கேட்டநாள் https://t.co/sScIVLqRSd",True,178,,Android,370,423,963,Tamil_AIADMK_45
14,1.42421935399458E+018,Sun Aug 08 04:02:09 +0000 2021,gowthamsss14,"RT @lokiunoffl: #மங்களஇசை_கேட்டநாள்

Tamils now 👇🕺💃🔊🎼🎸🎺 https://t.co/V0R3RKEKN5",True,62,,Android,370,423,963,lokiunoffl
15,1.42421934722499E+018,Sun Aug 08 04:02:07 +0000 2021,gowthamsss14,"RT @ntknikaran: Trending 😌❤️
#மங்களஇசை_கேட்டநாள் https://t.co/ktVhneWRCM",True,183,,Android,370,423,963,ntknikaran
16,1.42421933819046E+018,Sun Aug 08 04:02:05 +0000 2021,gowthamsss14,"RT @selvinnellai87: Let’s Start 

 #மங்களஇசை_கேட்டநாள் https://t.co/TEoT8AbCFk",True,166,,Android,370,423,963,selvinnellai87
17,1.42421933059877E+018,Sun Aug 08 04:02:03 +0000 2021,gowthamsss14,"RT @PratheeshKongu: #மங்களஇசை_கேட்டநாள்
After seeing this trend👆🏻 https://t.co/13qtgenJzx",True,81,,Android,370,423,963,PratheeshKongu
18,1.42421932107769E+018,Sun Aug 08 04:02:01 +0000 2021,gowthamsss14,"RT @vivekbabu21: Tamils today
#மங்களஇசை_கேட்டநாள் https://t.co/B9bCRmMT0W",True,369,,Android,370,423,963,vivekbabu21
19,1.42421930783209E+018,Sun Aug 08 04:01:58 +0000 2021,gowthamsss14,"RT @Dee__cruzz: Let see what's #trending  Now
#மங்களஇசை_கேட்டநாள்

 Noooooooooooooooooo........ 
💥💥💥 https://t.co/Tz1CwycDxE",True,67,,Android,370,423,963,Dee__cruzz
20,1.42421929817673E+018,Sun Aug 08 04:01:56 +0000 2021,gowthamsss14,"RT @Dee__cruzz: #மங்களஇசை_கேட்டநாள் 

Trending.... 💥💥😆 https://t.co/MzzmvoKRoG",True,110,,Android,370,423,963,Dee__cruzz
21,1.42421928554768E+018,Sun Aug 08 04:01:53 +0000 2021,gowthamsss14,RT @pilot_of_rocket: #மங்களஇசை_கேட்டநாள்  trending ..!😂 https://t.co/2URdrqqI28,True,148,,Android,370,423,963,pilot_of_rocket
22,1.42421927330458E+018,Sun Aug 08 04:01:50 +0000 2021,gowthamsss14,"RT @ntknikaran: Vaiko explaining how Karunanidhi and Sonia were united in destroying the life of Tamils

#மங்களஇசை_கேட்டநாள் https://t.co/n…",True,315,,Android,370,423,963,ntknikaran
23,1.42421926723121E+018,Sun Aug 08 04:01:48 +0000 2021,sowndharrajanjs,"RT @jackie0o: 10 k Trending India level 🔥🔥
Target 500k 😁😁
#மங்களஇசை_கேட்டநாள்
#மங்களஇசை_கேட்டநாள்
#மங்களஇசை_கேட்டநாள்
#மங்களஇசை_கேட்டநாள்
#…",True,27,"Tiruppur, India",Android,139,392,17052,jackie0o
24,1.42421926579257E+018,Sun Aug 08 04:01:48 +0000 2021,gowthamsss14,"RT @itzz_iniyaa: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨

 https://t.co/xhjOVlEdwq",True,205,,Android,370,423,963,itzz_iniyaa
25,1.42421924054283E+018,Sun Aug 08 04:01:42 +0000 2021,gowthamsss14,"RT @selvinnellai87: Let's celebrate The Day 😎

#மங்களஇசை_கேட்டநாள் https://t.co/dLI4PYpYKO",True,208,,Android,370,423,963,selvinnellai87
26,1.42421922286805E+018,Sun Aug 08 04:01:38 +0000 2021,gowthamsss14,"RT @TamizhanThiruma: Happy death day bro🙂 

#மங்களஇசை_கேட்டநாள் https://t.co/1LelQN9Zap",True,240,,Android,370,423,963,TamizhanThiruma
27,1.42421724710759E+018,Sun Aug 08 03:53:47 +0000 2021,lokakavi,RT @Tenkasilokshaba: Tamilians enjoy the day... 💃💃🕺🕺#மங்களஇசை_கேட்டநாள் https://t.co/Wf00SRlfNP,True,31,"Bellary, India",Android,3448,4787,18506,Tenkasilokshaba
28,1.42421406924704E+018,Sun Aug 08 03:41:09 +0000 2021,MaterialsDepart,"RT @Saimanrajs: Oh this 👇is Mild music 🤣
Happy to hear 😄
Thambi next ur turn 
One by one da
Muttal Thambigal🤣🤣
#மங்களஇசை_கேட்டநாள் https://…",True,12,India (Bharat),Android,843,1132,55095,Saimanrajs
29,1.42421398489957E+018,Sun Aug 08 03:40:49 +0000 2021,Singh__Somen,"RT @gounderism: Celebrations in Thiruvarur.
(Dheeran chinnamalai gounder ) kongu country vellala chieftain’s new statue was unveiled in CHO…",True,17,,Web App,152,444,11477,gounderism
30,1.42421359753885E+018,Sun Aug 08 03:39:16 +0000 2021,vivekkaliyaper1,RT @HrithickPrabhu: #மங்களஇசை_கேட்டநாள் the real money heist 🤣🤣🤣🤣 https://t.co/3MZd1KqKOO,True,49,,Android,787,998,95590,HrithickPrabhu
31,1.42421259672331E+018,Sun Aug 08 03:35:18 +0000 2021,Donganesh13,"RT @itzz_iniyaa: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨

 https://t.co/xhjOVlEdwq",True,205,"Chennai, India . ",Android,118,221,78153,itzz_iniyaa
32,1.42421222704579E+018,Sun Aug 08 03:33:50 +0000 2021,nivasprashanth,"RT @hariprasathrav1: Happy dalivar's death anniversary to all tamils.

#மங்களஇசை_கேட்டநாள்",True,33,தமிழகம்,Web App,221,815,9348,hariprasathrav1
33,1.4242093258583E+018,Sun Aug 08 03:22:18 +0000 2021,ArunShivan5,"RT @ManiSivaNila: @yeshvanaraj3015 Then, what about Diwali?
#மங்களஇசை_கேட்டநாள்",True,6,Tamil Nadu,Web App,110,332,30198,ManiSivaNila
34,1.4242091851771E+018,Sun Aug 08 03:21:44 +0000 2021,ArunShivan5,"RT @Kumar05574727: #மங்களஇசை_கேட்டநாள்
Everything started here ..!! #மங்களஇசை_கேட்டநாள் https://t.co/BQGUiHvvHf",True,7,Tamil Nadu,Web App,110,332,30198,Kumar05574727
35,1.42420890116824E+018,Sun Aug 08 03:20:37 +0000 2021,noo000321,"RT @SathishRamu4: Best msg to heaters 🔥🔥
How to handle negative trend and false allegations 👇👇
Great attitude of Thalaivar 👇
#மங்களஇசை_கேட்…",True,8,,Android,12,277,368,SathishRamu4
36,1.42420794071452E+018,Sun Aug 08 03:16:48 +0000 2021,Alexmic23539563,"RT @SathishRamu4: Best msg to heaters 🔥🔥
How to handle negative trend and false allegations 👇👇
Great attitude of Thalaivar 👇
#மங்களஇசை_கேட்…",True,8,,Android,7,1,4358,SathishRamu4
37,1.42420722336275E+018,Sun Aug 08 03:13:57 +0000 2021,arun7260,"RT @Saimanrajs: Best msg to heaters 🔥🔥
How to handle negative trend and false allegations 👇👇
Great attitude of Thalaivar 👇
#மங்களஇசை_கேட்ட…",True,16,Tuticorin,Android,551,940,8779,Saimanrajs
38,1.4242062581276E+018,Sun Aug 08 03:10:07 +0000 2021,purachiTamilan,@Saimanrajs There are do many uses Eg: #மங்களஇசை_கேட்டநாள்  hastag is treading,False,0,,Android,1,180,47,Saimanrajs
39,1.42420353939653E+018,Sun Aug 08 02:59:18 +0000 2021,arun7260,"RT @Saimanrajs: Oh this 👇is Mild music 🤣
Happy to hear 😄
Thambi next ur turn 
One by one da
Muttal Thambigal🤣🤣
#மங்களஇசை_கேட்டநாள் https://…",True,12,Tuticorin,Android,551,940,8779,Saimanrajs
40,1.42420122077686E+018,Sun Aug 08 02:50:06 +0000 2021,PRK11922833,"RT @hariprasathrav1: Happy dalivar's death anniversary to all tamils.

#மங்களஇசை_கேட்டநாள்",True,33,சென்னை,Android,892,615,19377,hariprasathrav1
41,1.4242004417017E+018,Sun Aug 08 02:47:00 +0000 2021,StalinAni5,"RT @Saimanrajs: Oh this 👇is Mild music 🤣
Happy to hear 😄
Thambi next ur turn 
One by one da
Muttal Thambigal🤣🤣
#மங்களஇசை_கேட்டநாள் https://…",True,12,,Android,43,71,740,Saimanrajs
42,1.42419951872825E+018,Sun Aug 08 02:43:20 +0000 2021,vigneshRpmk,"RT @KsBalaj10622284: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨ https://t.co/7h6B0hLT7i",True,30,கல்லை நகரம்,Android,787,512,110114,KsBalaj10622284
43,1.42419742198735E+018,Sun Aug 08 02:35:00 +0000 2021,sofigaraj,"RT @musiri_lovegesh: 41.4k tweeets 💥🎉
#மங்களஇசை_கேட்டநாள் https://t.co/d2TPBL5DX2",True,5,தஞ்சாவூர்,Android,683,1404,19726,musiri_lovegesh
44,1.42419722704443E+018,Sun Aug 08 02:34:13 +0000 2021,sofigaraj,RT @Jay79515406: #மங்களஇசை_கேட்டநாள் trending https://t.co/71YjvGZN0G,True,3,தஞ்சாவூர்,Android,683,1404,19726,Jay79515406
45,1.42419565879416E+018,Sun Aug 08 02:27:59 +0000 2021,Saimanrajs,"RT @Saimanrajs: Oh this 👇is Mild music 🤣
Happy to hear 😄
Thambi next ur turn 
One by one da
Muttal Thambigal🤣🤣
#மங்களஇசை_கேட்டநாள் https://…",True,12,"Tamil Nadu, India",Android,3003,490,4787,Saimanrajs
46,1.42419043323249E+018,Sun Aug 08 02:07:14 +0000 2021,s6M6e6bSazGDx1D,"RT @Tamizhan_Neel: Upees today.. 🤣🤣

#மங்களஇசை_கேட்டநாள் https://t.co/KNAVSgsASF",True,146,gobichettypalayam,Android,363,617,4567,Tamizhan_Neel
47,1.42419011752305E+018,Sun Aug 08 02:05:58 +0000 2021,s6M6e6bSazGDx1D,RT @murugesansank: Common DP for #மங்களஇசை_கேட்டநாள்,True,6,gobichettypalayam,Android,363,617,4567,murugesansank
48,1.4241898242741E+018,Sun Aug 08 02:04:48 +0000 2021,s6M6e6bSazGDx1D,"RT @MrYashwanth8: 35k tweets 🔥🔥🔥
RT MAX 🔁
#மங்களஇசை_கேட்டநாள் https://t.co/2JU54uEgQ3",True,5,gobichettypalayam,Android,363,617,4567,MrYashwanth8
49,1.42418980941366E+018,Sun Aug 08 02:04:45 +0000 2021,s6M6e6bSazGDx1D,"RT @RajaAKutty1: Trending India ✔️🔁

 #மங்களஇசை_கேட்டநாள் https://t.co/8KAP3H5JXQ",True,10,gobichettypalayam,Android,363,617,4567,RajaAKutty1
50,1.42418979265322E+018,Sun Aug 08 02:04:41 +0000 2021,s6M6e6bSazGDx1D,"RT @Kumar05574727: #மங்களஇசை_கேட்டநாள்
Everything started here ..!! #மங்களஇசை_கேட்டநாள் https://t.co/BQGUiHvvHf",True,7,gobichettypalayam,Android,363,617,4567,Kumar05574727
51,1.42418977669393E+018,Sun Aug 08 02:04:37 +0000 2021,s6M6e6bSazGDx1D,"RT @TortoiseOfficia: #மங்களஇசை_கேட்டநாள்
South's Father Of         
     Corruption            
Thinking faceWinking face with tongue
#Fath…",True,10,gobichettypalayam,Android,363,617,4567,TortoiseOfficia
52,1.42418973675155E+018,Sun Aug 08 02:04:28 +0000 2021,s6M6e6bSazGDx1D,RT @Jay79515406: #மங்களஇசை_கேட்டநாள் trending https://t.co/71YjvGZN0G,True,3,gobichettypalayam,Android,363,617,4567,Jay79515406
53,1.42418972350176E+018,Sun Aug 08 02:04:24 +0000 2021,s6M6e6bSazGDx1D,"RT @musiri_lovegesh: 41.4k tweeets 💥🎉
#மங்களஇசை_கேட்டநாள் https://t.co/d2TPBL5DX2",True,5,gobichettypalayam,Android,363,617,4567,musiri_lovegesh
54,1.42418970864131E+018,Sun Aug 08 02:04:21 +0000 2021,s6M6e6bSazGDx1D,RT @Tenkasilokshaba: Tamilians enjoy the day... 💃💃🕺🕺#மங்களஇசை_கேட்டநாள் https://t.co/Wf00SRlfNP,True,31,gobichettypalayam,Android,363,617,4567,Tenkasilokshaba
55,1.42418969503921E+018,Sun Aug 08 02:04:18 +0000 2021,s6M6e6bSazGDx1D,"RT @Narmadh89404961: The day 😁😁

#மங்களஇசை_கேட்டநாள் https://t.co/ow8cfWToHC",True,57,gobichettypalayam,Android,363,617,4567,Narmadh89404961
56,1.42418756961351E+018,Sun Aug 08 01:55:51 +0000 2021,Sidhart77147205,"RT @MrYashwanth8: Well said
#மங்களஇசை_கேட்டநாள் https://t.co/i8r0VGv6Vl",True,137,,Android,9,382,504,MrYashwanth8
57,1.42418301370587E+018,Sun Aug 08 01:37:45 +0000 2021,Venkinofear007,RT @Tenkasilokshaba: Tamilians enjoy the day... 💃💃🕺🕺#மங்களஇசை_கேட்டநாள் https://t.co/Wf00SRlfNP,True,31,,Android,207,1215,13917,Tenkasilokshaba
58,1.42417959512998E+018,Sun Aug 08 01:24:10 +0000 2021,tPmWBcrPI51E4GR,RT @Abiadmk: Everything started here ..!! #மங்களஇசை_கேட்டநாள் https://t.co/gbfxT0YRDk,True,52,பரமக்குடி,Android,358,808,700,Abiadmk
59,1.42417766267574E+018,Sun Aug 08 01:16:29 +0000 2021,GURUSHANKAR80,"RT @vivekbabu21: Tamils today
#மங்களஇசை_கேட்டநாள் https://t.co/B9bCRmMT0W",True,369,"Tiruppur, India",Android,349,919,169,vivekbabu21
60,1.42417280617916E+018,Sun Aug 08 00:57:11 +0000 2021,GiridharanHW,"RT @mindgage: @IamTamizhachi Photoshop🖤❤️
#மங்களஇசை_கேட்டநாள் https://t.co/FB5eKTM86b",True,63,"Chennai, India",Android,999,72,150880,mindgage
61,1.42417248288233E+018,Sun Aug 08 00:55:54 +0000 2021,chettydevan96,"RT @Narmadh89404961: The day 😁😁

#மங்களஇசை_கேட்டநாள் https://t.co/ow8cfWToHC",True,57,,Android,1652,1946,25897,Narmadh89404961
62,1.42417185829161E+018,Sun Aug 08 00:53:25 +0000 2021,pollachikaranug,"RT @gounderism: Celebrations in Thiruvarur.
(Dheeran chinnamalai gounder ) kongu country vellala chieftain’s new statue was unveiled in CHO…",True,23,,Android,12,38,774,gounderism
63,1.42417091377223E+018,Sun Aug 08 00:49:40 +0000 2021,chettydevan96,RT @Tenkasilokshaba: Tamilians enjoy the day... 💃💃🕺🕺#மங்களஇசை_கேட்டநாள் https://t.co/Wf00SRlfNP,True,31,,Android,1652,1946,25897,Tenkasilokshaba
64,1.42416908682562E+018,Sun Aug 08 00:42:24 +0000 2021,Pandiyakingdom2,"RT @SabariswarM: #மங்களஇசை_கேட்டநாள்
Happy death day da bro🤣🤣 https://t.co/3TC2yufJNI",True,16,,Android,389,1398,36665,SabariswarM
65,1.42416837903682E+018,Sun Aug 08 00:39:35 +0000 2021,palani_thanjai,"RT @selvinnellai87: Let’s Start 

 #மங்களஇசை_கேட்டநாள் https://t.co/TEoT8AbCFk",True,166,, iPhone,462,844,59691,selvinnellai87
66,1.42416751961128E+018,Sun Aug 08 00:36:11 +0000 2021,sathish240248,RT @Abiadmk: Everything started here ..!! #மங்களஇசை_கேட்டநாள் https://t.co/gbfxT0YRDk,True,52,"Perungalathur, chennai ",Android,1232,213,6516,Abiadmk
67,1.42416547859165E+018,Sun Aug 08 00:28:04 +0000 2021,palani_thanjai,RT @Tenkasilokshaba: Tamilians enjoy the day... 💃💃🕺🕺#மங்களஇசை_கேட்டநாள் https://t.co/Wf00SRlfNP,True,31,, iPhone,462,844,59691,Tenkasilokshaba
68,1.42416533010496E+018,Sun Aug 08 00:27:29 +0000 2021,AkshayarohithKb,"RT @MrYashwanth8: Well said
#மங்களஇசை_கேட்டநாள் https://t.co/i8r0VGv6Vl",True,137,"Salem, India",Android,3,21,753,MrYashwanth8
69,1.42416524204556E+018,Sun Aug 08 00:27:08 +0000 2021,palani_thanjai,"RT @Ravimech07: God is great😁😁😁😁
#மங்களஇசை_கேட்டநாள் https://t.co/Np4rjAKYoR",True,10,, iPhone,462,844,59691,Ravimech07
70,1.42416361142597E+018,Sun Aug 08 00:20:39 +0000 2021,RPragadeeswaran,"RT @vivekbabu21: Tamils today
#மங்களஇசை_கேட்டநாள் https://t.co/B9bCRmMT0W",True,369,Coimbatore,Android,688,568,149091,vivekbabu21
71,1.42416319949918E+018,Sun Aug 08 00:19:01 +0000 2021,RPragadeeswaran,"RT @TortoiseOfficia: #மங்களஇசை_கேட்டநாள்
South's Father Of         
     Corruption            
Thinking faceWinking face with tongue
#Fath…",True,10,Coimbatore,Android,688,568,149091,TortoiseOfficia
72,1.42416306120035E+018,Sun Aug 08 00:18:28 +0000 2021,RPragadeeswaran,RT @Tenkasilokshaba: Tamilians enjoy the day... 💃💃🕺🕺#மங்களஇசை_கேட்டநாள் https://t.co/Wf00SRlfNP,True,31,Coimbatore,Android,688,568,149091,Tenkasilokshaba
73,1.42416301060871E+018,Sun Aug 08 00:18:16 +0000 2021,RPragadeeswaran,"RT @mindgage: The real story behind #மங்களஇசை_கேட்டநாள்
https://t.co/pFftUv72us",True,68,Coimbatore,Android,688,568,149091,mindgage
74,1.4241628087201E+018,Sun Aug 08 00:17:27 +0000 2021,RPragadeeswaran,RT @HrithickPrabhu: #மங்களஇசை_கேட்டநாள் the real money heist 🤣🤣🤣🤣 https://t.co/3MZd1KqKOO,True,49,Coimbatore,Android,688,568,149091,HrithickPrabhu
75,1.42415014234144E+018,Sat Aug 07 23:27:08 +0000 2021,GunaSek14778832,"RT @venkateshaprabu: Thought of somebody posting this pic.. but didn't..

#மங்களஇசை_கேட்டநாள் https://t.co/VIxTHkWd6c",True,41,,Web App,5,17,118,venkateshaprabu
76,1.42414534261903E+018,Sat Aug 07 23:08:03 +0000 2021,suhasinichenn1,"RT @lokiunoffl: #மங்களஇசை_கேட்டநாள்

Tamils now 👇🕺💃🔊🎼🎸🎺 https://t.co/V0R3RKEKN5",True,62,,Android,828,508,8993,lokiunoffl
77,1.42413979588281E+018,Sat Aug 07 22:46:01 +0000 2021,Sskobe1,"RT @selvinnellai87: Let’s Start 

 #மங்களஇசை_கேட்டநாள் https://t.co/TEoT8AbCFk",True,166,,Web App,138,291,16333,selvinnellai87
78,1.42413978764097E+018,Sat Aug 07 22:45:59 +0000 2021,Sskobe1,RT @Ranjith06094230: Let's celebrate 😂😂😂#மங்களஇசை_கேட்டநாள் https://t.co/o5jM6JXXNg,True,57,,Web App,138,291,16333,Ranjith06094230
79,1.42413976929084E+018,Sat Aug 07 22:45:54 +0000 2021,Sskobe1,"RT @PratheeshKongu: #மங்களஇசை_கேட்டநாள்
After seeing this trend👆🏻 https://t.co/13qtgenJzx",True,81,,Web App,138,291,16333,PratheeshKongu
80,1.42413975895616E+018,Sat Aug 07 22:45:52 +0000 2021,Sskobe1,"RT @varsharmd65: Welcome on board 😎

#மங்களஇசை_கேட்டநாள் 🎇 https://t.co/8bJES85Rog",True,131,,Web App,138,291,16333,varsharmd65
81,1.42413969924597E+018,Sat Aug 07 22:45:38 +0000 2021,Sskobe1,"RT @lokiunoffl: #மங்களஇசை_கேட்டநாள்

Tamils now 👇🕺💃🔊🎼🎸🎺 https://t.co/V0R3RKEKN5",True,62,,Web App,138,291,16333,lokiunoffl
82,1.42413968800522E+018,Sat Aug 07 22:45:35 +0000 2021,Sskobe1,RT @Thennavan_Pandi: Common DP for #மங்களஇசை_கேட்டநாள் https://t.co/KBDmP50gQ3,True,55,,Web App,138,291,16333,Thennavan_Pandi
83,1.4241396797761E+018,Sat Aug 07 22:45:33 +0000 2021,Sskobe1,"RT @Dee__cruzz: Let see what's #trending  Now
#மங்களஇசை_கேட்டநாள்

 Noooooooooooooooooo........ 
💥💥💥 https://t.co/Tz1CwycDxE",True,67,,Web App,138,291,16333,Dee__cruzz
84,1.42413965504648E+018,Sat Aug 07 22:45:27 +0000 2021,Sskobe1,RT @pilot_of_rocket: #மங்களஇசை_கேட்டநாள்  trending ..!😂 https://t.co/2URdrqqI28,True,148,,Web App,138,291,16333,pilot_of_rocket
85,1.42413964053828E+018,Sat Aug 07 22:45:24 +0000 2021,Sskobe1,"RT @vivekbabu21: Tamils today
#மங்களஇசை_கேட்டநாள் https://t.co/B9bCRmMT0W",True,369,,Web App,138,291,16333,vivekbabu21
86,1.42413961994434E+018,Sat Aug 07 22:45:19 +0000 2021,Sskobe1,"RT @Dee__cruzz: #மங்களஇசை_கேட்டநாள் 

Trending.... 💥💥😆 https://t.co/MzzmvoKRoG",True,110,,Web App,138,291,16333,Dee__cruzz
87,1.42413960491193E+018,Sat Aug 07 22:45:15 +0000 2021,Sskobe1,"RT @Tamil_AIADMK_45: Ready to tweets.... 🔥

#மங்களஇசை_கேட்டநாள் https://t.co/sScIVLqRSd",True,178,,Web App,138,291,16333,Tamil_AIADMK_45
88,1.4241395890952E+018,Sat Aug 07 22:45:11 +0000 2021,Sskobe1,"RT @selvinnellai87: Let's celebrate The Day 😎

#மங்களஇசை_கேட்டநாள் https://t.co/dLI4PYpYKO",True,208,,Web App,138,291,16333,selvinnellai87
89,1.42413952737177E+018,Sat Aug 07 22:44:57 +0000 2021,Sskobe1,"RT @MrYashwanth8: Well said
#மங்களஇசை_கேட்டநாள் https://t.co/i8r0VGv6Vl",True,137,,Web App,138,291,16333,MrYashwanth8
90,1.42413944650139E+018,Sat Aug 07 22:44:37 +0000 2021,Sskobe1,"RT @TamizhanThiruma: Happy death day bro🙂 

#மங்களஇசை_கேட்டநாள் https://t.co/1LelQN9Zap",True,240,,Web App,138,291,16333,TamizhanThiruma
91,1.42413942891888E+018,Sat Aug 07 22:44:33 +0000 2021,Sskobe1,"RT @selvinnellai87: Trending India ✔️🔁

 #மங்களஇசை_கேட்டநாள்",True,229,,Web App,138,291,16333,selvinnellai87
92,1.42413940325392E+018,Sat Aug 07 22:44:27 +0000 2021,Sskobe1,"RT @Tamizhan_Neel: Upees today.. 🤣🤣

#மங்களஇசை_கேட்டநாள் https://t.co/KNAVSgsASF",True,146,,Web App,138,291,16333,Tamizhan_Neel
93,1.42413934806536E+018,Sat Aug 07 22:44:14 +0000 2021,Sskobe1,"RT @itzz_iniyaa: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨

 https://t.co/xhjOVlEdwq",True,205,,Web App,138,291,16333,itzz_iniyaa
94,1.42413405144354E+018,Sat Aug 07 22:23:11 +0000 2021,palani_thanjai,"RT @kalpanama11: Avengers End Game
What a film.... Wow

But i really hate Tony stocks
என்னடா டப்பிங் வாய்ஸ் அது
🤮🤮🤮

#மங்களஇசை_கேட்டநாள்",True,18,, iPhone,462,844,59691,kalpanama11
95,1.42413322328667E+018,Sat Aug 07 22:19:54 +0000 2021,palani_thanjai,"RT @hariprasathrav1: Happy dalivar's death anniversary to all tamils.

#மங்களஇசை_கேட்டநாள்",True,33,, iPhone,462,844,59691,hariprasathrav1
96,1.42413253697271E+018,Sat Aug 07 22:17:10 +0000 2021,palani_thanjai,RT @karichikumar: Super #மங்களஇசை_கேட்டநாள்,True,5,, iPhone,462,844,59691,karichikumar
97,1.4241293667668E+018,Sat Aug 07 22:04:34 +0000 2021,SubarajRaju,"RT @ME_TVR: Bliss tune, this vid 💯, Hell' gate open fr the kattumaram

Looter is always looter 🤣🤣🤣 

#FatherOfCorruption
#மங்களஇசை_கேட்டநா…",True,54,,Android,210,254,20145,ME_TVR
98,1.42412547144533E+018,Sat Aug 07 21:49:06 +0000 2021,palani_thanjai,"RT @MrYashwanth8: Well said
#மங்களஇசை_கேட்டநாள் https://t.co/i8r0VGv6Vl",True,137,, iPhone,462,844,59691,MrYashwanth8
99,1.42412436044129E+018,Sat Aug 07 21:44:41 +0000 2021,palani_thanjai,"RT @Narmadh89404961: The day 😁😁

#மங்களஇசை_கேட்டநாள் https://t.co/ow8cfWToHC",True,57,, iPhone,462,844,59691,Narmadh89404961
100,1.42411754369906E+018,Sat Aug 07 21:17:35 +0000 2021,Kumar05574727,"RT @Kumar05574727: #மங்களஇசை_கேட்டநாள்
Everything started here ..!! #மங்களஇசை_கேட்டநாள் https://t.co/BQGUiHvvHf",True,7,,Android,372,695,6039,Kumar05574727
101,1.42411631826604E+018,Sat Aug 07 21:12:43 +0000 2021,palani_thanjai,"RT @Tamizhan_Neel: Upees today.. 🤣🤣

#மங்களஇசை_கேட்டநாள் https://t.co/KNAVSgsASF",True,146,, iPhone,462,844,59691,Tamizhan_Neel
102,1.42411519990937E+018,Sat Aug 07 21:08:17 +0000 2021,palani_thanjai,"RT @ME_TVR: Let’s Start 

 #மங்களஇசை_கேட்டநாள் https://t.co/m0OfhfCO6W",True,16,, iPhone,462,844,59691,ME_TVR
